# id | userId | screenName | utcOffset | createdAt | placeId | latitude | longitude | inReplyTo | sourceName | text
291861695960334336 | 399970926 | ozlemcicek2 | ? | 2013-01-17 10:57:06 | 1804bc7672c2913e | 46.7943 | 7.13608 | ? | Twitter for iPhone | Dnyamin diger yarisi http://t.co/DW9nPfD2
291861697529008128 | 221342786 | na7oulna7oul | 3600 | 2013-01-17 10:57:05 | c799e2d3a79f810e | ? | ? | 291859325478117377 | web | @Celebrity_Duets thank u wishing myriam fares or my golden diva nawal el zoghbi
291861736867393537 | 247999192 | SuperSounds70s | -18000 | 2013-01-17 10:57:15 | 086752cb03de1d5d | ? | ? | 291861446155984896 | web | @Remy10k @bbrriiee For weddings and funerals...
291861744551342080 | 775256329 | _RLmadeline | -36000 | 2013-01-17 10:57:17 | b046074b1030a44d | 40.7119 | -74.065 | ? | Twitter for Android | Its 6 amp i havent gone to sleep yet wtfff .
291861761567621120 | 115443321 | TemptressDevil | 3600 | 2013-01-17 10:57:21 | cb6aa66f0c05a3d8 | 45.9569 | 10.3104 | ? | Twitter for iPad | Dice VERSAILLZ e la profe lo sfotte anche... Beh wow...
291861763526373376 | 1010687791 | MelaniaMoreira | ? | 2013-01-17 10:57:21 | a1b759dc059e346f | 46.2091 | 6.10775 | ? | Twitter for iPhone | Jai eu a remplaant a la gym 
291861767099924480 | 111417386 | mrp | -32400 | 2013-01-17 10:57:22 | 374c3d0b90055d98 | 40.7459 | -73.9881 | ? | foursquare | Thanks @acehotel NYC. I enjoyed my stay. @ Ace Hotel w/ 2 others pic: http://t.co/ouQfboqR
291861772183425024 | 387274691 | AnneBenjadid | 3600 | 2013-01-17 10:57:23 | 8fc3c9b3e656452c | 47.4016 | 6.49677 | 291861196737478656 | Twitter for iPhone | @BABZ_QE moi jamais pas besoin Im big boss
291861773349449728 | 220680214 | ColinCampbellFA | ? | 2013-01-17 10:57:23 | e38a1a641d02f8db | 46.9468 | 7.42691 | 291860404215357441 | Twitter for iPhone | @jimboc29 no mate but I have thought about it. Its a time thing
291861777325629441 | 833957030 | BervaChel | ? | 2013-01-17 10:57:24 | 6c07f3233c333f95 | 46.5208 | 6.62523 | ? | Twitter for Android | Jveux un tshirt Guns N Roses
291861785634553856 | 599332190 | migueljones21 | ? | 2013-01-17 10:57:26 | 2f8031030139c2a0 | 40.7289 | -74.0073 | ? | foursquare | Im at Emmis Communications New York, NY http://t.co/CDoaJAoB
291861793373036544 | 287869870 | IamStenly | 3600 | 2013-01-17 10:57:28 | fdcd221ac44fa326 | 49.9643 | 14.0759 | ? | Twitter for iPhone | I am tired.. I am so tired of seeing so many ugly faces in our school.. #true
291861793385611264 | 792569370 | GillesHonyiglo | 3600 | 2013-01-17 10:57:28 | 412bea684867a90f | ? | ? | ? | web | #NP Thinkin Bout You Franck Ocean
291861799647719425 | 242981600 | bxstevee | ? | 2013-01-17 10:57:30 | 27485069891a7938 | 40.847 | -73.913 | 291861436437786624 | Twitter for iPhone | @Delinaaax3 @_itskenneth_ yea wheres mine too Lmaoooo
291861804672487425 | 65465960 | YouAreMyArsenal | -18000 | 2013-01-17 10:57:31 | 65b4760a2b411e11 | 40.2695 | -75.0832 | 291860186321256448 | Twitter for iPhone | @dylan_fahy you there mate
291861805867872256 | 845919817 | Enis_Messi10 | ? | 2013-01-17 10:57:31 | a1b759dc059e346f | 46.2109 | 6.11249 | 291861428963516416 | Twitter for iPhone | @dafinaU voefray je crois
291861828554850304 | 606507553 | FakeNewsBlues | -14400 | 2013-01-17 10:57:37 | b046074b1030a44d | ? | ? | ? | Tweetbot for Mac | http://t.co/JokhjWzM Check out Kerio Connect 8.0
291861839049011200 | 593030003 | LeeJinHyun_Kiwi | 3600 | 2013-01-17 10:57:39 | f3bfc7dcc928977f | ? | ? | ? | web | Fucking gt lt #BlockBsProblems Srieux 
291861850751123456 | 888475392 | Kitty2mic | -18000 | 2013-01-17 10:57:42 | b6ea2e341ba4356f | ? | ? | ? | web | #IJustWantYouToKnow that w/o the #military you wont be where you are today, and not realizing that is #WhatHurtsTheMost
291861857336184832 | 599332190 | migueljones21 | ? | 2013-01-17 10:57:43 | f344a3f5a414ee8e | 40.7289 | -74.0072 | ? | foursquare | Im at Hot 97 New York, NY http://t.co/b5R6Gobc
291861857675907072 | 205127472 | Hotel_Empire_ | -28800 | 2013-01-17 10:57:44 | 27485069891a7938 | 40.6714 | -73.9778 | ? | Twitter for iPhone | It feels weird not listening to Interpol or a while.
291861873668812800 | 154396659 | RodRuizPhoto | ? | 2013-01-17 10:57:47 | b6ea2e341ba4356f | 40.7738 | -73.8712 | ? | foursquare | Im at LaGuardia Airport LGA East Elmhurst, NY w/ 47 others http://t.co/ScScnB3e
291861880908161025 | 1009117988 | alexane_n | ? | 2013-01-17 10:57:49 | 5989f12db7bcc281 | 47.6843 | 7.38665 | ? | Twitter for iPhone | Avec de la chance il y aura peut tre un arrt prfectoral vu comme il neige ...
291861883869331457 | 38644403 | hetspijtme | 3600 | 2013-01-17 10:57:50 | 27485069891a7938 | 40.6642 | -73.9386 | 291859427416485889 | Elise | @JessyWever_ goede vraag, kom ik op terug : btw een mowfucker he.
291861906002685952 | 29096616 | loveenora | -21600 | 2013-01-17 10:57:55 | 086752cb03de1d5d | 40.7232 | -73.9815 | ? | Twitter for iPhone | Discussing my love for @jennajameson and how if anyone talks shit I will kill them :
291861909311987712 | 412182262 | mercureiggy | 3600 | 2013-01-17 10:57:56 | d2f13ebe516edfbd | 47.0667 | 7.10373 | ? | Twitter for iPhone | @ensuissee: Claude Nobs: Lhymne la joie LHebdo http://t.co/tXadO0rO via @sharethis Je viens de terminer cet excellent article
291861924017217537 | 76398387 | BXB_Boy | -18000 | 2013-01-17 10:57:59 | 27485069891a7938 | ? | ? | ? | Tweetbot for iOS | @Myspace Back on MySpace What will happen Cause this New Myspace I dont really feel is up to its Standards right now cause its New thats
291861928219918336 | 26916511 | Anshulaa | -18000 | 2013-01-17 10:58:00 | 65b4760a2b411e11 | 40.8231 | -74.0134 | ? | Twitter for iPhone | I cant sleep ugh
291861934490386432 | 433447295 | InsertNameee | -14400 | 2013-01-17 10:58:02 | 65b4760a2b411e11 | 40.5172 | -74.5266 | 291861508911165441 | Twitter for Android | @Stephtty_ these ones i got sent from india like 2 days agoo, when i get out of bed ill send you a picture
291861944565133314 | 272954576 | Vinke_KKB | 3600 | 2013-01-17 10:58:04 | c3a6437e1b1a726d | 46.2064 | 6.14823 | ? | Twitter for BlackBerry® | @GhettoChiIdren: Bisexual Men, nahhh nigga you gay ahahahahaha
291861947304001536 | 387274691 | AnneBenjadid | 3600 | 2013-01-17 10:58:05 | 8fc3c9b3e656452c | 47.4016 | 6.49677 | 291861811576324096 | Twitter for iPhone | @RebeuBerry bon jour
291861957022212097 | 629830281 | 12Sanogo | ? | 2013-01-17 10:58:07 | 086752cb03de1d5d | 40.7968 | -73.9343 | 291861016759918592 | Twitter for iPhone | @FmeUne Derien et a part xa tt va bien jespere
291861991088328704 | 1038248436 | deryalibas | ? | 2013-01-17 10:58:15 | cd661902b07eb657 | 45.7868 | 9.05897 | ? | Twitter for Android | Biraz daha ura gzelim, sabrm tam taacak.
291862003583156226 | 14654608 | olssonprescott | -18000 | 2013-01-17 10:58:18 | 6d08d815095ce8d3 | 40.7411 | -73.9927 | ? | foursquare | Im at Flywheel New York, NY w/ 2 others http://t.co/rcjlxSsP
291862011019661313 | 42249226 | jelenap3 | 3600 | 2013-01-17 10:58:20 | c3a6437e1b1a726d | 46.2147 | 6.14783 | ? | Twitter for iPad | Stop asking permission and go for it
291862027297763329 | 24443566 | rebecca_weiner | -18000 | 2013-01-17 10:58:24 | 086752cb03de1d5d | 40.7578 | -73.9679 | ? | foursquare | Day 12, almost halfway there @ Bikram Yoga Grand Central http://t.co/p2sfOr0F
291862028811894784 | 1092345793 | Maureen_Magnan | ? | 2013-01-17 10:58:24 | 285e62bea5aaa4b4 | 47.0443 | 6.88405 | ? | Twitter for Android | Enfin fini lcole. gtgtgtgt
291862031236206593 | 38866358 | RSonee | -18000 | 2013-01-17 10:58:25 | 27485069891a7938 | 40.6805 | -73.9029 | ? | foursquare | Im at BP Brooklyn, NY http://t.co/ed1Ih6wM
291862033673113600 | 67711573 | MechantMonsieur | 3600 | 2013-01-17 10:58:26 | 3a01819153722ae8 | 45.9325 | 6.16902 | ? | foursquare | Im at Mobisysteme AnnecyleVieux, RhneAlpes http://t.co/X1bN3Rtn
291862037217284096 | 70106900 | christerseiler | 3600 | 2013-01-17 10:58:26 | 3acb748d0f1e9265 | 47.375 | 8.53889 | ? | foursquare | Im at Apple Store Zrich, ZH http://t.co/ez53HBAo
291862046331523072 | 106306539 | Aidanlrodgers | ? | 2013-01-17 10:58:29 | 086752cb03de1d5d | 40.7523 | -73.9754 | ? | foursquare | Im at Equinox New York, NY http://t.co/38jQNSMz
291862054267154433 | 398013854 | cecina83 | ? | 2013-01-17 10:58:30 | 305aea0bba66d789 | 45.9425 | 9.17553 | ? | Twitter for iPhone | @CostyCaracciolo tanti auguri di buon compleanno.
291862057815527425 | 401064738 | Dr3amChasing | 7200 | 2013-01-17 10:58:31 | eb3b933a531c86e1 | 47.5137 | 6.78692 | 291855457767796736 | Twitter for iPhone | @NARCOpolo90 Encore
291862067940556800 | 961143625 | FionaAlicia_R | ? | 2013-01-17 10:58:34 | b53ba65776f97f34 | 46.1813 | 6.12083 | ? | Twitter for iPhone | Jai faim 
291862088635281409 | 76398387 | BXB_Boy | -18000 | 2013-01-17 10:58:39 | 27485069891a7938 | ? | ? | ? | Tweetbot for iOS | @Myspace Why so sorry I tweeted so much to you peace from Byron. :
291862092804395009 | 399970926 | ozlemcicek2 | ? | 2013-01-17 10:58:40 | 1804bc7672c2913e | 46.7943 | 7.13619 | ? | Twitter for iPhone | Sen baskasin http://t.co/RqYJ6yIK
291862093408374784 | 334636253 | w3b_designer | 3600 | 2013-01-17 10:58:40 | 30410557050f13a5 | 48.1402 | 17.1217 | ? | foursquare | Temna Eurovea allias co spravi den snezenia s presklennou strechou : @ Eurovea Galleria w/ 3 others pic: http://t.co/25dONWQZ
291862098957451264 | 191275529 | brendan16bol | -18000 | 2013-01-17 10:58:41 | 94965b2c45386f87 | 42.7565 | -73.877 | ? | Twitter for Android | Good morning #twtterfam happy thursday #myfriday
291862100278661120 | 735311394 | Matteo1213 | 3600 | 2013-01-17 10:58:41 | a1b759dc059e346f | 46.2181 | 6.11157 | ? | Twitter for iPhone | Sandwich time avec @Jean_Kamanda
291862113201311744 | 913176402 | salibediball | 7200 | 2013-01-17 10:58:44 | c799e2d3a79f810e | 43.8361 | 18.3336 | 291488899098886145 | Twitter for Android | @drseyballioglu naparsn hayat iste sag solu belli olmuyo 
291862114501529600 | 235604587 | tukangdvd | -28800 | 2013-01-17 10:58:45 | fdcd221ac44fa326 | 50.0867 | 14.4189 | ? | tukangdvd | #AcakFilm Jawaban benar: the gallant blade, @clydesoulfly 17/92 poin @rznns 1/43136 poin
291862116338638848 | 235604587 | tukangdvd | -28800 | 2013-01-17 10:58:45 | fdcd221ac44fa326 | 50.0867 | 14.4189 | ? | tukangdvd | #AcakFilm lcianpe blodo 2010 John McDonnell c:UK poin: 13
291862149544943616 | 115443321 | TemptressDevil | 3600 | 2013-01-17 10:58:53 | cb6aa66f0c05a3d8 | 45.9569 | 10.3104 | ? | Twitter for iPad | #scrivilecanzonicomesipronunciano UI UILL UI UILL RACK IU Ma dai cazzo...
291862158222958592 | 743918288 | PaulAndrewsJnr | ? | 2013-01-17 10:58:55 | 94965b2c45386f87 | ? | ? | ? | web | My itunes play list goes from david bowie, sum 41, elton john, MCR... #MyGreatMusicTaste
291862158634020865 | 16303325 | yawetse | -18000 | 2013-01-17 10:58:55 | ac869b86bea1152d | 40.714 | -74.0095 | ? | foursquare | #FILO @ Equinox http://t.co/jxPu7KqK
291862158818545664 | 74506350 | lionelrossier | 3600 | 2013-01-17 10:58:55 | fdb8b13745d79424 | 46.525 | 6.82745 | ? | Twitter for iPhone | Dis donc, Wenger est bavard p
291862158948564992 | 177718722 | SwaveyCHULOO | -18000 | 2013-01-17 10:58:55 | 27485069891a7938 | 40.8274 | -73.8658 | 291861685411651584 | Twitter for iPhone | @ItsKasseeeyy__ you should oovoo me lol
291862160760516608 | 29175662 | Autarkis | 3600 | 2013-01-17 10:58:56 | bbf6c74e4f26f23d | 47.5447 | 7.59668 | ? | Seesmic | Eben Durchsage im Zug: Wir kommen mit 2 Minuten Versptung in Basel SBB an. #wovondieDBtraeumt
291862190074503168 | 888475392 | Kitty2mic | -18000 | 2013-01-17 10:59:03 | b6ea2e341ba4356f | ? | ? | ? | web | Homeless #veterans after what theyve done for country for us is #WhatHurtsTheMost
291862202225414145 | 154471711 | anibis_ch | -10800 | 2013-01-17 10:59:06 | 42c387fe8e1b2e4f | 46.5486 | 6.66178 | ? | Logat CMS | GPS tomtom GO 720 Neuf 50 #Lausanne VD Suisse http://t.co/JckhVoom
291862215760441346 | 98443954 | Liquid_Club | 3600 | 2013-01-17 10:59:09 | 5868d0e0749c9c47 | ? | ? | ? | web | Heute Morgen im @20min http://t.co/9Su0wFEQ http://t.co/qGWV9wMI
291862221489831936 | 38644403 | hetspijtme | 3600 | 2013-01-17 10:59:10 | 27485069891a7938 | 40.6642 | -73.9386 | 291859410043678720 | Elise | @MYLIFEASALISHA_ Surround yourself with only people who are going to lift you higher. Oprah Winfrey cc @SuSpanishProud
291862221854752769 | 752882738 | g1uscan | ? | 2013-01-17 10:59:10 | cd661902b07eb657 | 45.8081 | 9.07648 | 291855287927853056 | Twitter for iPhone | @iKennyrc la proviamo... 
291862233540091904 | 27206328 | radimstezka | 3600 | 2013-01-17 10:59:13 | fdcd221ac44fa326 | ? | ? | 291843164329893888 | web | @Jakub_Krpes mm odpojenej telefon, vocap jenom kdy jsem nkde na wifi. sms na sluebn kdytak
291862244860522496 | 387274691 | AnneBenjadid | 3600 | 2013-01-17 10:59:16 | 8fc3c9b3e656452c | 47.4016 | 6.49677 | ? | Twitter for iPhone | Le Nokia lumia il a lair trop bien tu px crire aek tes gans
291862250145316864 | 22628765 | Foliba | 28800 | 2013-01-17 10:59:17 | 086752cb03de1d5d | ? | ? | ? | web | We have a guest in the office. And he is a #MongoDB user. : Having a great day. 
291862261146976257 | 89177490 | amicoolnow | -18000 | 2013-01-17 10:59:20 | b6ea2e341ba4356f | 40.7138 | -73.8467 | 291862065008746496 | Twitter for iPhone | @BrooksBeau beau follow me #janoskiansNewVid
291862264988987392 | 325969245 | nastyaawolt | -25200 | 2013-01-17 10:59:21 | 65b4760a2b411e11 | ? | ? | 291859695516385281 | web | @Natali2174 
291862269615280128 | 401064738 | Dr3amChasing | 7200 | 2013-01-17 10:59:22 | eb3b933a531c86e1 | 47.5138 | 6.78689 | ? | Twitter for iPhone | Se faire rveiller par son frre :
291862276133236736 | 392241553 | 003sk | ? | 2013-01-17 10:59:23 | 30410557050f13a5 | 48.1765 | 17.1283 | ? | foursquare | Im at McDonalds amp McCaf Bratislava, Slovakia http://t.co/ddhOx3QG
291862288971993088 | 961143625 | FionaAlicia_R | ? | 2013-01-17 10:59:26 | b53ba65776f97f34 | 46.1813 | 6.12079 | ? | Twitter for iPhone | Tous le jours depuis dimanche .. Yavais des contrleurs dans les bus que je prenais .. Mais vaffanculo jai vrm une VDM ahhaha
291862316050415617 | 620288072 | 2896Jessica | ? | 2013-01-17 10:59:33 | bd627eb6c4102426 | 45.9016 | 9.92826 | ? | Twitter for iPhone | Convinta che Paolo fox sia frocio
291862322136379392 | 15790363 | varesenews | -10800 | 2013-01-17 10:59:34 | 04578354cff6f4b1 | 45.8158 | 8.82488 | ? | Twitter for iPhone | Tutti pronti per il lancio dei palloncini #falvarese2013
291862327798677505 | 14460694 | csibar | 3600 | 2013-01-17 10:59:36 | 30410557050f13a5 | 48.1675 | 17.0864 | 291855303601971200 | Tweetbot for iOS | @bcdjrotate Ja, elfelejtettem, hogy tanr leszel. :D
291862329811951617 | 86206017 | theridersocial | 3600 | 2013-01-17 10:59:36 | c79d1eb271bf7db1 | 46.2628 | 6.84113 | ? | Twitter for iPhone | Splendid day out on the hill yesterday with the crew. Bluebird and fresh snow. Tired legs today though. #splitboarding #earntheturn
291862352536694784 | 177718722 | SwaveyCHULOO | -18000 | 2013-01-17 10:59:42 | 27485069891a7938 | 40.8275 | -73.8658 | 291862013372686336 | Twitter for iPhone | @___Pebbsss Good Morning
291862360233242624 | 984737305 | artusi94 | ? | 2013-01-17 10:59:44 | 04578354cff6f4b1 | 45.8189 | 8.8321 | ? | Twitter for Android | http://t.co/oNq5C9i9
291862364498837504 | 478109091 | JuuliaYogo | 7200 | 2013-01-17 10:59:44 | ddcca24ee29ddff2 | 46.1826 | 6.14477 | ? | Twitter for iPhone | Immense coeur sur toi 
291862393447931904 | 961143625 | FionaAlicia_R | ? | 2013-01-17 10:59:51 | b53ba65776f97f34 | 46.1813 | 6.12077 | ? | Twitter for iPhone | Suivez moi pas jme suis fais chopper 1fois pas 5 croyez pas bands de gay 
291862411017875456 | 39640964 | JennyPennyy | -18000 | 2013-01-17 10:59:55 | 94965b2c45386f87 | 41.5497 | -74.0281 | 291750396920201218 | Twitter for iPhone | @maggie_mar10 I wish my house was that cold I got my fan on no blankets and Im still dying :
291862432178126848 | 122341335 | StenRostov | 14400 | 2013-01-17 11:00:01 | 10097ef0a6522c1a | ? | ? | ? | web |  , http://t.co/kpmwxRh7 #
291862433214111744 | 232849792 | Eric_NS17 | -10800 | 2013-01-17 11:00:01 | 6c07f3233c333f95 | 46.5267 | 6.60368 | ? | Twitter for Android | Tellement froid. Tout mon corps en hypothermie, mme mon me veut quitter ce monde.
291862443200765952 | 74506350 | lionelrossier | 3600 | 2013-01-17 11:00:03 | fdb8b13745d79424 | 46.5249 | 6.82693 | ? | Twitter for iPhone | Jai demand sur mon groupe comment Diaby et Coquelin avaient jou et un mec me dit: Tu nas pas vu le match, quel genre de fan estu
291862445293723650 | 520225342 | LSZHMETAR | 3600 | 2013-01-17 11:00:04 | 57d9b5e0a53e48e5 | 47.4581 | 8.54806 | ? | TTYtter | LSZH 171050Z VRB02KT 2500 SN FEW006 SCT015 BKN030 M03/M06 Q1011 R88/5203// NOSIG
291862447751561216 | 390957217 | gorgeousjsw | -21600 | 2013-01-17 11:00:04 | 086752cb03de1d5d | 40.7934 | -73.9707 | ? | Twitter for iPhone | I never sleep smh
291862450356224000 | 326315099 | vice_cro | 7200 | 2013-01-17 11:00:05 | c799e2d3a79f810e | ? | ? | ? | Tweetbot for iOS | Mrzim ove predsate
291862467036975104 | 634820387 | MarinaKat1 | ? | 2013-01-17 11:00:09 | 3e32f971d9af0738 | 47.4458 | 8.22774 | 291862049015873536 | Twitter for Android | @jebesnejebes tis gumnes m tis exw sto allo kinito
291862475039715328 | 15790363 | varesenews | -10800 | 2013-01-17 11:00:11 | 04578354cff6f4b1 | 45.8159 | 8.82508 | ? | Twitter for iPhone | @varesenews: Tutti pronti per il lancio dei palloncini #falvarese2013 http://t.co/rpPBkcJr
291862484233625600 | 42249226 | jelenap3 | 3600 | 2013-01-17 11:00:13 | c3a6437e1b1a726d | 46.2147 | 6.14787 | ? | Twitter for iPad | You always see the worst in people ya, cause people are the worst #amen #newgirl
291862493746327552 | 147155278 | JoyceVTF | 3600 | 2013-01-17 11:00:15 | c3a6437e1b1a726d | 46.2141 | 6.11797 | 291862083929260032 | Twitter for iPhone | @j3ssica_92 @negrociateurs hahahahahahaha
291862522728947712 | 26384202 | dvonbertrab | -21600 | 2013-01-17 11:00:22 | 086752cb03de1d5d | 40.7275 | -73.985 | ? | OS X | Leather Jacket Love Song.
291862527749545984 | 65465960 | YouAreMyArsenal | -18000 | 2013-01-17 11:00:23 | 65b4760a2b411e11 | 40.2695 | -75.0831 | 291862258433282048 | Twitter for iPhone | @dylan_fahy hearing anything on your end in Arsenal enquiry into a certain Napoli forward
291862529829900288 | 138141150 | igstorres | -18000 | 2013-01-17 11:00:24 | 086752cb03de1d5d | 40.8231 | -73.9423 | ? | foursquare | Im at New York Sports Club New York, NY http://t.co/d6zvb8oT
291862549954183169 | 423759739 | TTPresqueDrole_ | 3600 | 2013-01-17 11:00:29 | eb3b933a531c86e1 | 47.4997 | 6.80525 | ? | Twitter for iPhone | La faim me taquine 
291862562298015744 | 38644403 | hetspijtme | 3600 | 2013-01-17 11:00:32 | 27485069891a7938 | 40.6642 | -73.9386 | 291860026547642368 | Elise | @xstroopwafell helemaal swek Laura
291862562440630272 | 210881095 | matteo_m10 | ? | 2013-01-17 11:00:32 | 579605b8edd02b23 | 46.0814 | 7.91687 | ? | Twitter for iPhone | Just skiid a black run.... Never again haha
291862572037193728 | 835611446 | varese_case | 3600 | 2013-01-17 11:00:34 | 04578354cff6f4b1 | 45.8176 | 8.82638 | ? | Immobilmente | Appartamento in #vendita a #Varese. Prezzo 250.000 http://t.co/NQ4vbHX7 #cercocasa
291862578408345600 | 242796880 | AmineMsakni | 7200 | 2013-01-17 11:00:35 | c799e2d3a79f810e | ? | ? | ? | web | Dmarrage du Nouveau Megaupload Samedi 19 janvier 2013 19H :
291862584875966464 | 89177490 | amicoolnow | -18000 | 2013-01-17 11:00:37 | b6ea2e341ba4356f | 40.7138 | -73.8467 | ? | Twitter for iPhone | Wow the fake luke brooks is following me can i get the real one too @luke_brooks
291862592165670913 | 995628650 | Toucko | 3600 | 2013-01-17 11:00:39 | cc835958d1398495 | 47.0099 | 6.995 | ? | Twitter for Android | Bien de me filmer dans le bus #rts
291862605780365313 | 145272417 | Synthie_AT | 3600 | 2013-01-17 11:00:42 | a0bc9b7aae689409 | ? | ? | 291862122563006465 | web | @BMeinl @igdemokratie @neos_eu Sagen Sie mir mal konkret, was an der jetzigen Situation schlecht ist.
291862623052521472 | 14216243 | ivanavie | 3600 | 2013-01-17 11:00:46 | c799e2d3a79f810e | 45.8119 | 15.9839 | ? | foursquare | Im at Trg hrvatskih velikana Trg Burze Zagreb http://t.co/z1yV6HjH
291862635434090496 | 26916511 | Anshulaa | -18000 | 2013-01-17 11:00:49 | d7ce64e73b86c6f0 | 40.8237 | -74.0068 | 291862285792706560 | Twitter for iPhone | @Skinnyminniee__ no I was in student council idk what Nike is
291862643222933504 | 418751367 | melza2091 | -14400 | 2013-01-17 11:00:51 | 94965b2c45386f87 | 42.7574 | -78.8477 | ? | Twitter for iPhone | Had the worst nights sleep in a long time #tired #neesmoresleep
291862655822606336 | 19850687 | ConserValidity | -18000 | 2013-01-17 11:00:54 | 086752cb03de1d5d | ? | ? | ? | web | Long term unemployment under President Obama is at the highest level since at least the end of World War II Will Media Report thisYaRight
291862659576496128 | 441658318 | Baby_Bash93 | ? | 2013-01-17 11:00:55 | dfbf4ce81da97883 | 46.9974 | 6.93701 | ? | Twitter for Android | Ferme ta gueule Pussyo
291862664651608066 | 23919625 | e_tinks | -21600 | 2013-01-17 11:00:56 | 086752cb03de1d5d | 40.8093 | -73.9491 | ? | foursquare | Im at Planet Fitness New York, NY http://t.co/gpk7u5bk
291862701234335744 | 961143625 | FionaAlicia_R | ? | 2013-01-17 11:01:05 | b53ba65776f97f34 | 46.1813 | 6.12076 | ? | Twitter for iPhone | Imagine sa tarrive alors je parlerai pas moi ahah #LRT
291862705386692608 | 463075018 | DamLaa86 | ? | 2013-01-17 11:01:06 | beab6c65fbc6a2fe | 47.7333 | 9.2448 | ? | Twitter for iPhone | Nezaman Pisman olursun,biliyormusun... Yarim biraktigini, baskasi Tamamladiginda....
291862725905248256 | 625668881 | ChristineZieman | ? | 2013-01-17 11:01:11 | b6ea2e341ba4356f | 40.683 | -73.8348 | ? | Twitter for iPhone | Why is my bed so comfortable right now
291862731194241026 | 475092948 | El_tirano_Juan | 3600 | 2013-01-17 11:01:12 | c58d5b0c1c241f2e | 47.5752 | 7.55263 | ? | iOS | Putain jai mme pas le temps de manger 
291862759145103361 | 591845882 | Ari_Grande3 | 7200 | 2013-01-17 11:01:18 | 626426080f3449fb | 45.9452 | 8.46596 | 291862386124668928 | Twitter for Android | @mmHarry_Styles bene bene :
291862765243617280 | 98439400 | Hubon | 3600 | 2013-01-17 11:01:20 | db94c1cccc67c4f4 | ? | ? | 291861271580647424 | web | @TickByTick_Team so you dont count on Denmark anymore
291862766204104704 | 87696417 | QasimRana | 3600 | 2013-01-17 11:01:20 | 227ab02aca7f4b08 | ? | ? | 291862039943593984 | web | @sohaibgulbadan people from KHI own lot of shops in blue area.. they shifted there due to bad conditions in KHI
291862774710140928 | 385624859 | lilisheeva | 3600 | 2013-01-17 11:01:22 | ddcca24ee29ddff2 | 46.1872 | 6.13279 | 291859159341744128 | Twitter for iPhone | @Cathy_Killah @rosako @maz_209 @alexmcf9 @kanyeah pas de souci Ils auront pas leur combat de bout du coup 
291862784155738112 | 597970587 | Larasatyzahirah | 28800 | 2013-01-17 11:01:24 | 94965b2c45386f87 | ? | ? | 291856002897297408 | web | @dyensaN3 eh dyan colek dulu.. :P
291862809992626176 | 190565635 | abelgaudenzi_ | -28800 | 2013-01-17 11:01:31 | 27485069891a7938 | ? | ? | 291840356553723904 | web | @shyfly3423 iya jan smpe kaya tahun itu yak jiji_
291862829756211200 | 843114318 | DesCitranos | 3600 | 2013-01-17 11:01:35 | 76942d6f217a399f | 46.3166 | 6.96414 | ? | Twitter for iPhone | @Effet_Vintage humm ta pp
291862836131549184 | 74506350 | lionelrossier | 3600 | 2013-01-17 11:01:37 | fdb8b13745d79424 | 46.525 | 6.82742 | 291862612482879489 | Twitter for iPhone | @FrWagnon je lui chie dans la gorge a ce mec wesh. Il a vu tout les matches depuis 1886 peut tre
291862842808881153 | 18314266 | islamoyankee | -18000 | 2013-01-17 11:01:38 | 086752cb03de1d5d | ? | ? | ? | web | @purastainless hi. sent an email last week, but never heard back. should i resend
291862861251235841 | 16873390 | GetEditingJobs | -18000 | 2013-01-17 11:01:43 | 086752cb03de1d5d | 40.7508 | -73.9961 | ? | GetAllJobs | Deputy Editor, Good Housekeeping #NewYork , NY http://t.co/vBHEsCgV Get Editing Jobs #Editing #jobs #job #GetAllJobs
291862861704220672 | 260428988 | GoldJay | -18000 | 2013-01-17 11:01:43 | 27485069891a7938 | 40.6174 | -73.9599 | ? | foursquare | Im at Midwood Brooklyn, NY http://t.co/ZpVIHpNa
291862868830334977 | 843114318 | DesCitranos | 3600 | 2013-01-17 11:01:45 | 76942d6f217a399f | 46.3166 | 6.96414 | 291813092126494720 | Twitter for iPhone | @Chrisnkana cest vrai cest abuser
291862872735223808 | 16936772 | GetPilotJobs | -18000 | 2013-01-17 11:01:46 | 086752cb03de1d5d | 40.7508 | -73.9961 | ? | GetAllJobs | ... #NewYork , NY http://t.co/NfpJP4Jq
291862880817655808 | 843114318 | DesCitranos | 3600 | 2013-01-17 11:01:47 | 76942d6f217a399f | 46.3166 | 6.96413 | 291822000643661824 | Twitter for iPhone | @BassinduTogo ta vu sa
291862892238737408 | 115443321 | TemptressDevil | 3600 | 2013-01-17 11:01:50 | cb6aa66f0c05a3d8 | 45.9569 | 10.3104 | 291862779571359744 | Twitter for iPad | @La_Polly92 lo so terribile
291862904154763264 | 233670911 | Fonzarelli_Wave | -18000 | 2013-01-17 11:01:53 | b6ea2e341ba4356f | 40.6595 | -73.8103 | ? | Twitter for iPhone | Got ur bitch tip toeing on my carpet floor Lol
291862908491673600 | 843114318 | DesCitranos | 3600 | 2013-01-17 11:01:54 | 76942d6f217a399f | 46.3166 | 6.96413 | 291806194471948289 | Twitter for iPhone | @Tayronkwidans ue heuresment
